tweet_id,text,class
"""1258033691210596353""","#COVID19
#Covid_19
#chejack
ก.เกษตรฯ ย้ำ จ่ายเยียวยาเกษตรกร 5,000 บาท ชุดแรก 15 พ.ค.นี้
http://www.topicza.com/news107292.html?d=06052020&f=86719 …",1
"""1258025184163852289""","สถานการณ์ COVID-19 สรุปยอด ณ วันที่ 6 พ.ค. 63 เวลา 17.50 น. 

#ไวรัสปอดอักเสบ #โควิด19 #โคโรนาไวรัส #Covid_19 #COVID2019 #COVID19 #ไวรัสโคโรนาสายพันธุ์ใหม่2019 #coronavirus #ไวรัสโคโรนา #ไวรัสโคโรน่าสายพันธุ์ใหม่ #Infographic #กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์pic.twitter.com/AYzm9LMhj5",1
"""1258024860527112193""","ความลับของดวงตา 1
#PM25 #virus #Covid_19 #COVID2019 #COVID19 #COVIDー19pic.twitter.com/YHPpYpcr2N",0
"""1258021583068647426""","'ปูติน' ผู้นำรัสเซีย คะแนนความนิยมร่วงต่ำสุดในรอบกว่า20ปี

https://www.tnnthailand.com/content/39060 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",0
"""1258014902867750914""","#อังกฤษ เผยยอดผู้เสียชีวิตโควิด-19 แซงหน้า #อิตาลี ขึ้นมาเป็นอันดับหนึ่งในยุโรป และอันดับ 2 ของโลก 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879298 …",1
"""1258012884069527553""","บอย-เจี๊ยบ ดีใจได้เปิดร้านชาบู หลังคลายล็อคดาวน์

https://www.tnnthailand.com/content/39042 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",0
"""1258011130477199360""","แนะกินสุก ร้อน สะอาด เพื่อป้องกัน5โรคที่ติดต่อทางอาหารและน้ำ

https://www.tnnthailand.com/content/39056 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",0
"""1258004090027569160""","เริ่มต้นได้สวย 

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/661369 ",1
"""1257999064383156224""","เปิดศูนย์รับเรื่องร้องทุกข์ประชาชนเดือดร้อนจากโควิด-19

https://www.tnnthailand.com/content/39051 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257997430970179584""",#ผลักดันเปิดสภาแก้ปัญหาประชาชน รัฐบาลต้องประชุมสภาผู้แทนราษฎรสมัยวิสามัญเพื่อหาทางแก้ไขปัญหานี้เปิดใจรับฟังความคิดเห็น วิเคราะห์ร่วมกัน เพื่อประชาชนและประเทศชาติ ได้แล้ว #เราจะไม่ทิ้งกัน #COVID19 #CoronaVirus #COVID_19 #โควิด #Covid #SocialDistancing #พรกฉุกเฉิน #โควิค19 #โควิด19pic.twitter.com/TaIY9BScSL,0
"""1257986510525063168""","รีบยื่นทบทวนสิทธิ! คลัง เตรียมปิดยื่นทบทวนสิทธิ 10 พ.ค.นี้
https://www.tnnthailand.com/content/39048 
#ยื่นทบทวนสิทธิเราไม่ทิ้งกัน #เราไม่ทิ้งกัน #CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257985434702893057""","ผู้เชี่ยวชาญชี้โควิด-19 อาจระบาดต่อในสหรัฐอีกราว18เดือนจนถึง2ปี

https://www.tnnthailand.com/content/39044 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257985060017328131""","จากข่าวลือ กลายเป็นเรื่องจริง

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/661353 ",1
"""1257974052058062849""","รับเช่าพระเครื่องทุกชนิดส่งรูปเข้าไลน์ปรึกษาก่อนได้บริการรับเช่าถึงบ้านด้วยเงินสด
#รับเช่าพระ #พระบูชา #รับเหมาพระบ้าน #เราไม่ทิ้งกัน #โควิด_19 #โควิค19 #COVID19 #COVID2019 #Covid_19 #COVID #daradaily #เตี้ยมช #เนเน่ #พระสมเด็จ #พระทองคำ #ซื้อพระ #ขายพระ #หลวงพ่อโสธร #พระผงpic.twitter.com/yjTn6dM7bD",0
"""1257973378930978817""","สธ. ปรับเกณฑ์เฝ้าระวังโควิด-19 ใหม่ เพิ่ม 2 เรื่องสำคัญ คนไม่ไข้แต่มีอาการคล้ายหวัด-คนดมไม่ได้กลิ่น ร่วมประวัติไปสถานที่เสี่ยงตรวจยืนยันเชื้อฟรี มุ่งค้นกลุ่มคนติดไม่แสดงอาการ 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879281 …",1
"""1257970896347607046""","ขนส่งฯ เลื่อนเปิดทำใบขับขี่ จากเดิม 7 พ.ค.นี้ 

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/661136 ",1
"""1257970327746822146""","ขยายเวลาจ้างงาน 90 วัน 

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/economics/661254 …",1
"""1257970183294992384""","ราชกิจจาฯ ประกาศข้อยกเว้น ห้ามรถบรรทุก เข้ากทม.ช่วงพ.ร.ก.ฉุกเฉิน
https://www.tnnthailand.com/content/39045 
#ราชกิจจานุเบกษา #เคอร์ฟิว #CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257964862493220864""","นายกฯสั่งกต.เร่งช่วยเหลือนำคนไทยในต่างแดนกลับประเทศ

https://www.tnnthailand.com/content/39040 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257964830352224256""","ผลิตภัณฑ์น้ำยาซักผ้า (Liquid Detergent)
แกลลอนละ 250฿ (ไม่รวมส่ง)
ยกลัง(6แกลลอน) 1400฿
สนใจสอบถามทาง DM
#ขายของ #ตลาดนัดออนไลน์ประชาธิปไตย #ตลาดนัดขายของ #ผลิตภัณฑ์น้ำยาซักผ้า #ราคาถูก #COVID19 #Covid_19 #COVID2019
#dek63 #Dek64 #Dek65 #Trendingpic.twitter.com/1jOC3S4ppl",0
"""1257961212567973888""","ขึ้นทะเบียนเกษตรกรได้ทุกวัน!เกษตรอำเภอทั่วประเทศพร้อมเปิดบริการปชช.ทุกวัน ไม่เว้นวันหยุดราชการ
https://www.tnnthailand.com/content/39038 
#ขึ้นทะเบียนเกษตรกร #CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสโคโรน่า #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257960308225699840""","โปรโมชั่นเฉพาะพรุ่งนี้
ราคา440บาทส่งฟรี ขายเท
สนใจทักเดมได้เลย
#หน้ากากอนามัย #หน้ากากอนามัยราคาถูก #หน้ากากอนามัยญี่ปุ่น #หน้ากากอนามัยพร้อมส่ง #Covid_19 #COVID19 #LISA #แค่ได้คิดถึงก็เป็นสุขใจ #รัฐบาลส้นตีน #ไบร์ทวิน #ลืมว่าต้องลืมhttps://twitter.com/miguland/status/1253313721432068098 …",0
"""1257959538097033216""","สธ.ยืนยันผลตรวจซ้ำ 40 ราย ที่ #ยะลา รอบ 3 ไม่ติดเชื้อ ""โควิด-19""

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879294 …",1
"""1257954958596386816""","โควิด 19 อาจทำให้หลายคนเปลี่ยนไป

#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #coronavirus #ไวรัสโคโรนาhttps://www.springnews.co.th/alive/lifestyle/659746 …",0
"""1257954579620130816""",สนพ.ชี้แนวโน้มราคาน้ำมันดิบเริ่มปรับตัวสูงขึ้น ส่วนผู้ค้ายังได้ค่าการตลาดเฉลี่ย 2 บาทต่อลิตร https://www.energynewscenter.com/%e0%b8%aa%e0%b8%99%e0%b8%9e-%e0%b8%8a%e0%b8%b5%e0%b9%89%e0%b9%81%e0%b8%99%e0%b8%a7%e0%b9%82%e0%b8%99%e0%b9%89%e0%b8%a1%e0%b8%a3%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%a1%e0%b8%b1/ … via @EnergyNewsCent1 #crudeoil #eppo #กองทุนน้ำมั#น้ำมัน #น้ำมันดิบ #สนพ #ปิดเมือง #โควิด19 #โควิด19เราต้องรอด #โคโรน่า #covid #covid19 #covid_19 #coronavirus,1
"""1257953838629154817""","อย่าลืมลงทะเบียน! เหลือ10วัน กดรับสิทธิ์โทรฟรี100นาที

https://www.tnnthailand.com/content/39033 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257953660983640064""","นายกฯสั่งกต.หาเที่ยวบินนำคนไทยกลับประเทศ https://www.innnews.co.th/politics/news_666663/ … #ไวรัสโคโรน่า
#COVID19
#โควิด19
#Coronavirus
#COVID_19
#Thailand
#พรกฉุกเฉินฯ
#INNNEWS #SMSINN",1
"""1257953606763900929""","จังหวัดนนทบุรี ร่วมกับ กฟผ. และ กัลฟ์ เดินสายแจกถุงยังชีพ 9,600 ถุงตลอดเดือนพ.ค.นี้ https://www.energynewscenter.com/%e0%b8%88%e0%b8%b1%e0%b8%87%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%94%e0%b8%99%e0%b8%99%e0%b8%97%e0%b8%9a%e0%b8%b8%e0%b8%a3%e0%b8%b5-%e0%b8%a3%e0%b9%88%e0%b8%a7%e0%b8%a1%e0%b8%81%e0%b8%b1%e0%b8%9a-%e0%b8%81/ … via @EnergyNewsCent1 #covid #covid19 #covid_19 #coronavirus #corona #ผู้ป่วยติดเตียง #โควิด19 #โควิด19เราต้องรอด #โคโรน่า #ไวรัส #ถุงยังชีพ #นนทบุรี",1
"""1257949415127445505""","#โควิด19 #อัปเดต วันที่ 6 พฤษภาคม 2563

- พบผู้ติดเชื้อเพิ่ม 1 ราย (สะสมรวม 2,989 ราย)
- รักษาหายแล้ว 2,761 คน
- กำลังรักษา 173 คน
- เสียชีวิต 55 คน (เสียชีวิตเพิ่ม 1 ราย)

#ชายสี่บะหมี่เกี๊ยว
#CHAIXIBAMEEKIAO
#ชายสี่ร่วมต้านโควิด19
#COVID19 #Covid_19 pic.twitter.com/B37BDa5Cxy",1
"""1257945899646373888""","ข่าวดี! ไทยทดลองวัคซีนโควิด-19 ในหนู พบผลเลือด-ร่างกายดีขึ้น
https://www.tnnthailand.com/content/39026 
#COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257945327430062080""","ศบค.แนะสวมหน้ากาก 'เดิน' ออกกำลังกายแทนการ 'วิ่ง'

https://www.tnnthailand.com/content/39027 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257939414681968640""","กรมบัญชีกลาง ขยายเวลาจ้างงานชั่วคราว เพิ่มเป็นคนละ 90 วัน
https://www.tnnthailand.com/content/39024 
#เราไม่ทิ้งกัน #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNONLINE #TNNThailand #TNNช่อง16",1
"""1257939405093785600""","ผู้ว่าฯ #อยุธยา ออกประกาศมาตรการให้ประชาชนต้องสวมหน้ากากก่อนออกจากบ้านหรือติดต่อผู้คน เตือนฝ่าฝืนมีโทษตามกฎหมาย

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879266 …",1
"""1257938814917505026""",นักวิทยาศาสตร์พิสูจน์ ไวรัสโคโรนาสายพันธุ์ใหม่ (โควิด-19) เกิดจากธรรมชาติ #COVID19 #COVIDー19 #Covid_19 #dek64 #coronavirus #BLACKPINKISCOMINGhttp://www.socialhot24.com/news107277.html?d=06052020&f=89676 …,1
"""1257938333419749376""","รัฐบาลขอฟังเสียงส่วนใหญ่เปิดสภาถกใช้งบช่วยโควิด-19หรือไม่

https://www.tnnthailand.com/content/39021 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",0
"""1257934695628566529""","ของมันต้องมี กำลังฮิตเลยครับ
แว่นพร้อมหน้ากาก 80บาท
10อันขึ้น70บาท
 30อันขึ้นส่งฟรี
#โควิด19 #COVID19 #canadapost #Covid_19 #Covid2019TR #COVIDreliefIRS #หน้ากากอนามัย #หน้าคลุมหน้า #facemask #faceshields #ฝากร้านฟรี #ฝากขาย #ฝากขายฟรี #ฝากร้าน #ฝากร้านได้pic.twitter.com/ussk8o0hEO",0
"""1257933184299393024""","นายกฯ สั่งเร่งพาคนไทยกลับประเทศ

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/politics/661147 ",1
"""1257932765871263745""","ผลตรวจ 40 คน ยะลาไม่ติดเชื้อโควิด 

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #coronavirus #ไวรัสโคโรนาhttps://www.springnews.co.th/thailand/south/661138 …",1
"""1257925563961901056""","#รัสเซีย พบผู้ติดเชื้อโควิด-19 ทะลุ 1 หมื่นราย ติดต่อกันสามวันซ้อน ดันให้เป็นพื้นที่ฮอตสปอตแพร่ระบาดแห่งใหม่ในยุโรป สวนทางบางประเทศมีผู้ป่วยลดลง 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879255 …",1
"""1257924333264986117""","คุยกันให้เข้าใจ ช่วยคลายความเครียดความกังวลของเด็กๆได้

#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #coronavirus #ไวรัสโคโรนา #สุขภาพจิตเด็ก #คุยกับเด็กhttps://www.springnews.co.th/alive/edutainment-alive/659639 …",1
"""1257923701556666370""","มาตรการเศรษฐกิจ 10 ประเทศ ส่องว่าเขาทำอะไรกันบ้าง

#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #coronavirus #ไวรัสโคโรนาhttps://www.springnews.co.th/global/660905 ",1
"""1257922964319727616""","จับได้แล้วผู้ต้องหาหนีรถคุมขังใช้กิ๊ปหนีบผมสะเดาะกุญแจ
#หนีคุก​ #แหกคุก​ #โควิด​ #โควิด19​ #COVID19​ #Covid_19
#COVID19thailand​ #โควิดー19
#โควิดเราต้องรอด
#โควิด19เราต้องรอด https://www.kengnews.co/62589?d201 ",0
"""1257922747381899264""","ฝนตกต่อเนื่อง !กรมอุตุฯเตือนฝนถล่ม42จังหวัด ไทยตอนบนระวังอันตรายลมกระโชกแรง
#COVID19
#Thailand
#Covid_19
#ฝุ่นละออง
#ฝนตกhttp://www.topicza.com/news107213.html?d=06052020&f=88671 …",0
"""1257920834972250112""","ตรวจสอบสถานะเราไม่ทิ้งกัน ขึ้นข้อความแบบไหน พรุ่งนี้ได้รับเงิน 10,000 บาท
#เราไม่ทิ้งกัน
#COVID19
#COVID__19
#Covid_19
#เงินเยียวยา5000บาทhttp://www.socialhot24.com/news107178.html?d=06052020&f=88671 …",1
"""1257920151023833088""","ส่งรายชื่อเกษตรกรให้คลังตรวจสอบความซ้ำซ้อนก่อนจ่ายเงินเยียวยา

https://www.tnnthailand.com/content/39008 
#CPร่วมจับมือสู้Covid #COVID19 #COVID_19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1257917105506152448""","ธ.ก.ส. เร่งลงพื้นที่ตรวจสอบสิทธิ ""เราไม่ทิ้งกัน"" ให้ประชาชนต่อเนื่อง ไม้เว้นวันหยุด
https://www.tnnthailand.com/content/39007 
#เราไม่ทิ้งกัน #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNONLINE #TNNThailand #TNNช่อง16",1
"""1257916429015240704""","เสียชีวิต 1 คน ป่วยเพิ่ม 1 คน  โควิด-19  ในไทยสถานการณ์โควิด-19 ในไทย วันที่ 6 พ.ค.63 พบผู้ป่วย 2,989 คน เสียชีวิต 55 คน รักษาหายแล้ว 2,761 คน  #โควิด19 #NBT2HDnews #อยู่บ้านหยุดเชื้อเพื่อชาติ #COVID19 #Covid_19 #Thailandpic.twitter.com/zK6HTccBsl",1
"""1257915521392971784""","สุปผลออกมาแล้วว่าไวรัสโควิด-19ไม่ได้เกิดยจากฝีมือมนุษย์http://www.socialhot24.com/news107277.html?d=06052020&f=82253 …
#COVID19
#นักวิทยาศาสตร์
#Covid_19
#ธรรมชาติ",1
"""1257913953880948738""","ไทย : #เราจะผ่านวิกฤตินี้ไปด้วยกัน

06.05.2020

ผู้ติดเชื้อ รายใหม่ +1

#โควิด19 #COVID19
#COVIDー19  #COVID_19
#ฝ่าวิกฤตโควิด19
#Thailand
#coronavirus
#เราต้องรอด #เราจะผ่านมันไปด้วยกัน
#เราไม่ทิ้งกัน #เราจะไม่ทิ้งกันpic.twitter.com/0GoUENrgV4",1
"""1257907424079613952""","กรอกข้อมูลอาชีพเพิ่มด่วน

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/660816 ",1
"""1257907345264345088""","คนตกงานเพิ่มอีก

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/660828 ",1
"""1257907187239866375""","โรงเรียนอาจหยุดได้ แต่การเรียนรู้หยุดไม่ได้

ติดตามข่าว ล่าสุด “COVID-19”
กดที่ลิ้งค์นี้ —> https://bit.ly/2UxjSwR 
#โควิด19 #Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #COVID2019 #coronavirus #ไวรัสโคโรนา #โควิท19https://www.springnews.co.th/thailand/660910 ",1
"""1257906834070859776""","ไทยป่วยโควิดเพิ่ม1คนสะสม2,989-ตาย1รวม55ศพ https://www.innnews.co.th/social/news_666430/ …
#ศูนย์ข้อมูลCOVID19
#ไวรัสโคโรน่า
#COVID19
#โควิด19
#Coronavirus
#COVID_19
#Thailand
#พรกฉุกเฉินฯ
#INNNEWS #SMSINN",1
"""1257905924645085185""","""ธนาธร""โต้ปม7ล้านหลอกลวงประชาชน
#ธนาธร​ #ก้าวไกล​ #เงินเยียวยา
#แจกฟรี​ #แจกเงิน​ #โควิด
#โควิด19​ #โควิด_19​ #COVID19
#Covid_19​ #โควิดเราต้องรอด
#โควิด19เราต้องรอด
https://www.kengnews.co/62585?d201 ",1
"""1257902952112517120""","ก.คลัง กำหนดวันปิดทบทวนสิทธิ์แล้ว
#ทบทวนสิทธิ์​ #Covid_19​ #COVID19​ #โควิด_19​ #โควิท19
#โควิด​ #โควิดเราต้องรอด​ #โควิด19เราต้องรอด
https://www.kengnews.co/62584?d201 ",1
"""1257902914598830082""","""หมอยง"" ระบุ ตรวจพบเชื้อ ""โควิด-19"" หลังจากหายจากโรคแล้ว ไม่ใช่เรื่องแปลก เป็นเพียงชิ้นส่วนที่หลุดออกมาของไวรัสไม่สามารถติดต่อได้

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879246 …",1
"""1257902206298120192""","รายงานสถานการณ์ #โควิด19 วันที่ 6 พฤษภาคม 2563 คนไทยติดเชื้อ covid-19 เพิ่มขึ้น 1 ราย ยอดสะสม 2,989 เสียชีวิตเพิ่ม 1 ราย รวม 55 ราย

อยู่บ้านมีปัญหาช่องปาก ...ทำไงดี?
ปรึกษาทันตแพทย์ออนไลน์ 24 ชม. 

ปรึกษาเลย http://bit.ly/2V95ACY 
#COVID19 #Covid_19 #COVID #coronaviruspic.twitter.com/sxQDJfCVHq",1
"""1257900071611293696""","วันนี้โอนเพิ่มอีกแสน เช็คได้เลย
#COVID19
#Covid_19
#COVID19thailand
#โควิด​ #โควิท19​ #โควิด_19
#โควิดเราต้องรอด
#โควิด19เราต้อง​รอด
https://www.kengnews.co/62570?d201 ",1
"""1257899001304645632""","พบผู้ป่วยเพิ่มขึ้น 1 ราย
ผู้เสียชีวิตเพิ่มขึ้น 1 ราย
ยอดสะสม 2,989 ราย
.
อัพเดทสถานการณ์ยอดผู้ป่วย Covid-19
ณ วันที่ 6 พฤษภาคม  2563 
.
รักษาหายแล้ว 2,761 ราย
เสียชีวิตรวม 55 ราย
#โควิด19 #โควิด_19 #Covid_19 #COVID19 pic.twitter.com/679OYNghYv",1
"""1257897881408684032""","ไฟเซอร์ อิงค์ ซึ่งเป็นบริษัทยาใหญ่ที่สุดของ #สหรัฐ เปิดเผยว่า บริษัทได้เริ่มทำการทดลองวัคซีนต้านไวรัสโควิด-19 ในคนในสหรัฐ

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879240 …",1
"""1257897339789795329""","รถกู้ภัยออกตัวแรง เตียงผู้ป่วยพุ่งออกกลางถนน
#COVID19thailand
#COVID19​ #Covid_19
#โควิด​ #โควิด19​ #โควิด_19
#โควิดเราต้องรอด​ #โควิด19เราต้องรอด
https://www.kengnews.co/62569?d201 ",0
"""1257897027289006080""","""ซาเล้ง"" เตรียมเฮ! พาณิชย์ เสนอมาตรการเยียวยาซาเล้ง เข้าที่ประชุม ครม.แล้ว
https://www.tnnthailand.com/content/38993 
#COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNNONLINE #TNN #TNNThailand #TNNช่อง16",1
"""1257895993573404672""","สถานการณ์ผู้ติดเชื้อโควิด-19 ในประเทศไทย ประจำวันที่ 6 พ.ค.63 https://www.tnnthailand.com/content/38992 
#CPร่วมจับมือสู้Covid #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINEpic.twitter.com/jB2gUiPgwD",1
"""1257894781637636096""","แถลงศูนย์ #โควิด19
ประจำวันที่ 6 พฤษภาคม 2563 11.35 น.

#ไม่ประมาทอย่าการ์ดตก
#โควิดー19 #Covid_19 #COVID19 #COVID2019 #coronavirus #ไวรัสโคโรนา #ยอดผู้ติดเชื้อpic.twitter.com/koGTyArS5B",1
"""1257893932991574019""","ศบค. แถลง ไทยมีผู้ติดเชื้อโควิดเพิ่ม 1 ราย ยอดรวม 2,989 คน เสียชีวิต 1 คน รวม 55 ศพ - รักษาหายดีแล้ว 2,761 ราย

#ศูนย์ข้อมูลCOVID19
#ไวรัสโคโรน่า
#COVID19
#โควิด19
#Coronavirus
#COVID_19
#Thailand
#พรกฉุกเฉินฯ
#INNNEWS #SMSINNpic.twitter.com/fbK7XGDerI",1
