tweet_id,text,class
"""1258762327949824000""","งานเข้าอีกระลอก! ผู้กองเบนซ์ โดนชาวเน็ตจวกเหยียดเพศ หมิ่นสถาบันศึกษา
https://www.brighttv.co.th/news/social/capt-benz-drama-racism …
#ผู้กองเบนซ์ #ไลฟ์โค้ช #เหยียดเพศ #LGBT #สถาบันการศึกษา",0
"""1258758394069958656""",ปากดีอีกแล้ว #ผู้กองเบนซ์,0
"""1258757041339772936""",กูโคตรจะขยะแขยงความคิดผู้ชายคนนี้เลย #ผู้กองเบนซ์,0
"""1258756878902816769""",อีนี้หลายรอบละกูมันจังแล้วไอ่สัส #ผู้กองเบนซ์,0
"""1258756071834791936""",ตำรวจทหารผู้ชายมากกกกมั้ง เปิดกลุ่มไลน์ให้ดูแล้วจะหนาว #ผู้กองเบนซ์,0
"""1258753807338491906""","ขอบคุณรีวิวดีๆจากลูกค้าลอตก่อนหน้านี้นะคะ ใครได้ของแล้วทักมาอวดแม่ค้าด้วยน้าา  
#pzfnreview
.
#สร้อยเปลี่ยนสี #สร้อยคอ #สร้อยพร้อมส่ง
#ผู้กองเบนซ์ #โควิด19เราต้องรอด #ตลาดนัดออนไลน์ประชาธิปไตย #การบินไทย #บาคาร่าpic.twitter.com/IdEHPjxUny",0
"""1258753568128954368""","แหวะ ขี้โม้
#ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …",0
"""1258748556288028672""",ปังไม่หยุด ฉุดไม่อยู่ #ผู้กองเบนซ์  เชิญไปเกิดใหม่จร้า https://twitter.com/jamessuomi/status/1258275161414889473 …,0
"""1258741974573539330""",ฝากรีพอร์ต​ด้วยจ่ะอันนี้คือไม่ได้เลย #ผู้กองเบนซ์ #ยทบ #สมาคมคนหื่นpic.twitter.com/NhDjqPAsCz,0
"""1258740938832216065""",มีใครคนนึงบอกให้ #ผู้กองเบนซ์ มาบริหาร เพราะเฮียแกสามารถเทรนคน 5คน ได้กำไร700ล้าน #การบินไทย,0
"""1258738957988139009""",ว่าละ กุจะทะเลาะกับพี่เรื่อง #ผู้กองเบนซ์ บอกเป็น 10 ว่าเลิกฟัง ละบอกให้เลือกฟัง มึงงงงง mindset อะ ว๊อยยยยยยย กูลำคานนนนนนนนนนนนน,0
"""1258735544198033408""",คนเหี้ยไรโคตรน่ารำคาญ #ผู้กองเบนซ์,0
"""1258735278530768896""","มังคุดจันทบุรี

เปลือกบาง แกะทานง่าย เนื้อขาวนุ่มฟู หวานฉ่ำ
มังคุดคละไซส์กลาง-ใหญ่ รวมค่าจัดส่งแล้ว

กล่อง 3 กก ราคา 310 บาท
กล่อง 5 กก ราคา 400 บาท
กล่อง 10 กก ราคา 750 บาท 

#คนไทยไม่ทิ้งกัน #Ridin1stwin #ผู้กองเบนซ์ #ตลาดนัดประชาธิปไตย #ทวิตดีคนรีน้อย 
LINE: Aprisaranpic.twitter.com/Xr9JjfyF2Z",0
"""1258732779652575232""",นายกฯ ควรตั้ง #ผู้กองเบนซ์ เป็น รัฐมนตรี!! https://twitter.com/awka13765835/status/1258430145292931072 …,0
"""1258731345066422273""","มึงอีกแล้วเหรอ ???
#ผู้กองเบนซ์",0
"""1258730176902500365""",นี่ไม่ชอบผช. ลักษณะแบบนี้เลย ไม่ใช่เรื่องโหงวเฮ้งนะ แต่เป็นทัศนคติ กิริยามารยาท ความเป็นผู้ดี ผู้นำ สำเนียงส่อภาษากิริยาส่อสกุล อีโ้ก้ ความมั่นใจแบบรั้นๆ ทั้งหมดนี้เขาไม่ได้เลย ทำให้โหงวเฮ้งเขาดูแย่ไปด้วย #ผู้กองเบนซ์,0
"""1258728549273518081""",เพจ face book ที่แหก #ผู้กองเบนซ์ หายไป,0
"""1258727625305976833""",ใครเคยเรียนมารีวิวให้ฟังหน่อยซิ กุอยากรู้ #ผู้กองเบนซ์,0
"""1258726003934924801""",ตอนนี้กูเหยียด #ผู้กองเบนซ์ ละคนเหี้ยไรความคิดเหี้ยชิบหาย https://twitter.com/Awka13765835/status/1258404531647295488 …,0
"""1258725100561371136""",#ผู้กองเบนซ์ มึงอีกแล้วอิสัดจะอ้วก,0
"""1258724106842697732""","ก่อนโค้ชคนอื่น โค้ชตัวเอง 
#ผู้กองเบนซ์",0
"""1258723951447961600""",เดี๋ยวนะฉันมีเพื่อนผู้ชาย 3 คน เขาเรียนนิเทศศาสตร์ การแสดง เขายังไม่เห็นไปอะไรเลย. พี่คะพี่เหยียดเพศ กะเทย ตุ๊ด ไปหรือเปล่า ทำตัวไม่น่ารักเลย ผู้ชายแท้เขาให้เกียรติทุกเพศจ้า #มาเหอะไม่กลัวหรอก #ผู้กองเบนซ์,0
"""1258721313784389633""","กระเป๋าสุด hot สำหรับคนน่ารัก. . ของมันจะหมดไหมละให้ทาย

#รองเท้า #ของแท้ #รองเท้านำเข้า #fredperry #ลดราคา #ราคาถูก #ราคาถูกมาก #ผู้กองเบนซ์ #ขายดี #shopee #lazada #dek63 #KristPerawat #Tawan_V #ผู้กองเบนซ์ #คั่นกูEP12 #การบินไทย #BrightWinThePHExclusivepic.twitter.com/GXHz60cWgt",0
"""1258720755379920896""","รองเท้า FRED PERRY นำเข้าจากอังกฤษ พร้อมกล่อง ของแท้ ราคา 2,700

#รองเท้า #ของแท้ #รองเท้านำเข้า #fredperry #ลดราคา #ราคาถูก #ราคาถูกมาก #ผู้กองเบนซ์ #ขายดี #shopee #lazada #dek63 #KristPerawat #Tawan_V #ผู้กองเบนซ์ #คั่นกูEP12 #การบินไทย #BrightWinThePHExclusivepic.twitter.com/7XuicJ6MEM",0
"""1258720334829608960""","เอาตัวเองให้รอดก่อนมั้ยเบนซ์ 
ใครก็ได้บอกผมที่ ไอ้นี่มันเจ๋งมารึไง 
ถึงมีสิทธิ์มาใช้คำพูดอะไรแบบนี้ได้ 
จบนายร้อยมา แต่ดันไม่มีสมอง 
#ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …",0
"""1258716781390118912""",โอ้โห ทำไมทำอย่างนี้ ทุกวันนี้ขับรถใช้โทรศัพท์ยังไม่ได้ นี่ live เลยหรา?!??  #ผู้กองเบนซ์  https://twitter.com/a1986lam/status/1258598212144750592 …,0
"""1258715949332480000""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnrhttp://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258715918592438273""",แม่ค้าที่ขายหน้ากากให้เราคุยกับเซลล์ขายหน้ากากที่ชื่อ บ. วันนี้แม่ค้าไปอายัติบัญชีของเซลล์ขายหน้ากากที่ไม่คืนเงินลูกค้าตามตกลง มีความท้าทายไปอีก สันดานจริงๆ #พลอยบูมเมื่อไหร่จะคืนเงินค่าแมส #โกงหน้ากากอนามัย #ผู้กองเบนซ์ #แฉเกษตรมข #แบบทดสอบความรู้รอบตัวขั้นสูงpic.twitter.com/29HW14Nrzj,0
"""1258715498872619009""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258714937783750657""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258714572166279171""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258714436409282560""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258714359166955521""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258714104191057920""",ผู้กอง..ไม่ไหวอย่าฝืนพักก่อนก็ได้นะ..ชักเลอะเทอะ #ผู้กองเบนซ์ #กะเทย #ตุ๊ดไม่จริงnr http://www.socialhot24.com/news107378.html?d=08052020&f=90434 …,0
"""1258713977296580609""","#ผู้กองเบนซ์ #ผมเกือบเป็นตุ๊ด​ #คลิป #คลิปหลุด #ข่าว #ข่าวช่องวัน #ข่าววันใหม่ #วันอะไรกันครับเนี่ย #กระแส #ทวิตล่ม ผู้กองเบนซ์​ ทำชาวเน็ตเดือดปรี๊ด!!! อีกครั้งหลังเล่าประสบการณ์​""ผมเกือบเป็นตุ๊ด"" http://www.socialhot24.com/news107378.html?d=08052020&f=96967 …",0
"""1258713081519071232""","#ผู้กองเบนซ์ ทำชาวเน็ตเดือดปรี๊ดอีกครั้ง หลังเล่าประสบการณ์ ""ผมเกือบเป็นตุ๊ด"" https://today.line.me/TH/article/JGj5MK?utm_source=ttshare … #LINETODAY #LINETODAY",0
"""1258710695463403521""",หนู...ตรรกะเหี้ยมากลูก อะไรหล่อหลอมให้หนูเป็นคนกักขฬะเยี่ยงนี้ค่ะ..ตำรวจมีเเต่ลักษณะเเบบนี้หรอ...ป่วยต้องทานยานะคะ ไม่ใช่มาฉอด..#ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …,0
"""1258710235037876224"""," ชมซีรีย์คลิป เหตุใดประเทศไทยถึงเอาโควิด-19 ได้อยู่หมัด ที่นี่ https://bit.ly/2YJ2yIP 
#Dek63 #วันอะไรกันครับเนี่ย #คั่นกูEP12 #หลินฮุน #การบินไทย #วันอะไรกันครับเนี่ย #ผู้กองเบนซ์",0
"""1258709819323629568""",คือมีคนเสียตังเรียนกะเค้าจริงๆหรอ มันไม่ได้มั้ยอ่ะ 5555 #ผู้กองเบนซ์,0
"""1258708585434902528""",หน้าอย่างมึงเป็นคนปกติให้ได้ก่อน อย่าเสร่อมาเป็นตุ๊ดอิดอกกกกก #ผู้กองเบนซ์,0
"""1258707251419701249""","เข้าเช็คแป๊บกูกดซับไว้ป่าว
ช่วงนั้นอาจเหงา
#ผู้กองเบนซ์",0
"""1258705410086727680""",ทุกวันนี้พี่กูก็ยังเรียนกับมันอยู่อะ โอนเงินให้ด้วยนะ เอาแต่พูดว่า 'ถ้าอ่อนแอก็แพ้ไป กระจอก' อื้ออ แล้วผลคืออะไรรู้ไหมอะมันก็ยังเหมือนเดิมอะ ไม่มีอะไรเปลี่ยนแปลงเลย ดักดานอยู่แต่สิ่งเก่าๆ เรียนเสียเวลาจริงๆ #ผู้กองเบนซ์,0
"""1258703305779240960""",มึงเอาอีกแล้วหรออี #ผู้กองเบนซ์,0
"""1258701878742839296""",มาอีกแล้ววะ5555 #ผู้กองเบนซ์,0
"""1258701706772115456""",#ผู้กองเบนซ์ ไอหน้าหี,0
"""1258701260431036416""","ย้อนแย้งจังเลยนะอีควาย มีแต่น้ำลายมึงจะไปโค้ชใครได้ก่อนขนาดตัวมึงยังย้อนแย้งในตัวเอง
#ผู้กองเบนซ์ pic.twitter.com/0a47x9Iuie",0
"""1258701078826086400""",ท็อป ฟอร์ม ไม่หยุด #ผู้กองเบนซ์,0
"""1258700286987661313""",เป็นกระเทยแล้วผิดอะไร งง มึงสมองป่วยเหรอ #ผู้กองเบนซ์,0
"""1258700180309766146""",งั้นถ้ากูเข้าวัดบ่อยๆกูก็จะเป็นพระงี้อ่อ #ผู้กองเบนซ์,0
"""1258699575403012096""","คุณไม่ใช่คนเเละคุณคือควายย
ฮัลโลกูกลายเป็นควายเฉยย
#ผู้กองเบนซ์
#คอร์สเรียนออนไลน์",0
"""1258697441332715520""","กูไม่เรียน และกูไม่ใช่ควายค่ะ กูจะเป็นควายก็เพราะกูไปเรียนกับมึงนี่แหละ อีดอก!
#ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …",0
"""1258695485017083904""",บอกตรงๆนะ สงสารผู้กองเบ๊นซ์ เป็นไลฟ์โค้ช วาสนาน้อย พูดห่าอะไรคนก็รุ้ทันไปหมด #ผู้กองเบนซ์,0
"""1258693332898742273""",อิ #ผู้กองเบนซ์ เป็นไรมากปะ,0
"""1258693237490892802""","#SHARKEXTRACT : 1 กระปุกมี 10 เม็ด #ราคา 690ส่งฟรี
 ขนาด 3800 mg

#ฉลามไวอากร้า สุดยอดแห่งความอึดและความแข็งตัว 
คุณสมบัติ ของยาตัวนี้ สั้นๆได้ใจความ คือ  “อึด ทน เอานาน “  
#แข็งอึดทน #ยาไวอากร้า #ยาเพิ่มขนาด #ฉลาม #ผู้กองเบนซ์
สนใจคลิ๊กเลย
@078gznpo
https://lin.ee/2p7T6zK pic.twitter.com/zMoZ2P9zHv",0
"""1258690857470844928""","กรุณาอย่าเหยียดเพศนะคะ. นี่มันยุคไหนเเล้ว ไม่ว่าเพศไหนความเป็นคนก็มีสิทธิเเละศักดิ์ศรีเท่ากันค่ะ เลิกหัวโบราณได้เเล้ว
#ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …",0
"""1258690761182162944""","เรนนี่: ผู้กองมีความเกี่ยวข้องกับพ่อจัน 
ทีมงาน: เห้ย พ่อจัน.. จันโอชา จันดารา หรือจันทโครพ?! #ผู้กองเบนซ์",0
"""1258689169536188417""",อยากกินไปหมดทุกสิ่ง แต่พอได้กิน กิน/ม่เข้าจ้า #TeaserMvเศษผม #ผู้กองเบนซ์ #Covid_19,0
"""1258687424709853185""","ผู้กองเบนซ์ ผมเกือบเป็นตุ๊ด
#ผู้กองเบนซ์
#dek63
#TCAS63
#ทีมมก
#เราไม่ทิ้งกัน
#พรกฉุกเฉิน
#ตํารวจ
#LISAxDOWNYhttp://www.socialhot24.com/news107378.html?d=08052020&f=89128 …",0
"""1258686989114564608""",กูได้เดือนนึงเยอะกว่าสองหมื่นห้านะ แบบไม่ต้องเรียนกะมึงด้วย แบบนี้กูต้องเปนควายป่ะ เปนงองงงงง #ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …,0
"""1258686298706964480""","ขายค่ะ​ ลดราคาเหมา​ 2  อย่าง
1800​บาท​ รวมส่ง​ ลทบ​  ไปเลยค่ะ​
#ผู้กองเบนซ์ #ไอค่อน​ #PlanB
#โควิดเราต้องรอดpic.twitter.com/VVbjgtVEbb",0
"""1258685671775977472""",ฉันว่า #ผู้กองเบนซ์ ควรไปหาจิตแพทย์,0
"""1258683578105249792""",อิดอกชอบมากกกก ทีหลังเวลาขับรถแล้วโดนตำรวจจับ ก็บอกตำรวจได้ปะว่า “จิตชั้นไม่ดึงดูดอุบัติเหตุ” ปังไม่ไหว #ผู้กองเบนซ์ https://twitter.com/kimtaefilmm/status/1258599445656043521 …,0
"""1258680165489537024""","ตามคลิป 700,000,000 บาท ตกคนละ 22,000,000 บาท แสดงว่ามีคนลงคอร์สประมาณ 31 คน คอร์สละ 300,000 บาท #ผู้กองเบนซ์ ทำไมไม่ลงมือทำเองไปเลยอะงอง",0
"""1258678827649138688""",เป็นLGBTเนี่ย ส่วนใหญ่เป็นแต่กำเนิดนะ เป็นแบบจิตใต้สำนึกไม่มีหรอกค่าคุณ และปัจจัยสภาพแวดล้อมที่จะทำให้เป็นได้มีแค่10%เองมั้ง แต่สิ่งที่เป็นจิตใต้สำนึกของคุณแน่ๆอ่ะ คือการเหยียดเพศค่ะ สวัสดี //พับไมค์ #ผู้กองเบนซ์,0
"""1258676602239479808""","ขอฝากรีหน่อยนะค้า เราขายมันหวานญี่ปุ่นอยู่ค่า สั่งซื้อกันได้นะคะ                         Set A  2กิโลกรัม  300 บาท รวมค่าจัดส่ง
Set B  3 กิโลกรัม ราคา 400 บาท รวมค่าจัดส่ง
Set C  5 กิโลกรัม ราคา 550 บาท รวมค่าจัดส่ง  ส่งของทุกวันค่ะ#ผู้กองเบนซ์ pic.twitter.com/3UqcQFI76u",0
"""1258675505785475074""","#ผู้กองเบนซ์ ทำชาวเน็ตเดือดปรี๊ดอีกครั้ง หลังเล่าประสบการณ์ ""ผมเกือบเป็นตุ๊ด"" #LINETODAY
( เป็นบุคคลสาธารณะควรระมัดระวังการเลือกใช้คำให้มากกว่านี้นะ #ปากHee_จมูกแซมLLตด ) 
https://today.line.me/TH/article/JGj5MK?utm_source=lineshare …",0
"""1258675200205320192""","งั้นโอนมาให้ผมเลย 10,000 บาท ที่เหลือ 15,000 ยกให้เลยนะ #ผู้กองเบนซ์ ",0
"""1258674633517105154""",แต่สิ่งที่มึงเป็นแน่ๆเลยคือ “เป็นคนดักดาน” #ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …,0
"""1258674613589962752""","ชีวิตพลิกผัน.!!!! ผู้กองเบ๊นซ์เกือบเป็นตุ๊ด.??.มีคลิป.คลิ๊กเลย #ผู้กองเบนซ์
http://www.socialhot24.com/news107378.html?d=08052020&f=97580 …pic.twitter.com/8Fb3yuuJFr",0
"""1258673868442460161""","จุดเปลี่ยนชีวิต.ผู้กองเบ๊นซ์เกือบเป็นตุ๊ด!!!. มีคลิป.คลิ๊กเลย #ผู้กองเบนซ์
http://www.socialhot24.com/news107378.html?d=08052020&f=97580 …pic.twitter.com/OyUskC2K6l",0
"""1258673770840985600""","แก้บนค่ะ!แจกดูดวงฟรีคนละ1คำถาม
กติกา:follow IG :Cherrybee56 https://www.instagram.com/cherrybee56/ 
**แคปหน้าจอหลักฐานแล้วDMมาที่แอคนี้เท่านั้นค่ะ**
#ดูดวงความรัก #ดูดวงฟรี #ดูดวงไพ่ยิปซี #ดูดวงแม่นๆ #PickAcard #dek64 #dek63 #ผู้กองเบนซ์ #ทีมมช #วันอะไรกันครับเนี่ย #หน้ากากปาโป่ง #ทีมมก #ทีมมขpic.twitter.com/LONbwfIHWy",0
"""1258673144673361920""","จะอ้วก
#ผู้กองเบนซ์",0
"""1258669711736229889""","ควายชิบหาย โง่แล้วอวดฉลาด
#ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …",0
"""1258668330782580737""","เราว่าเธอไม่ได้เกือบเป็น แต่เธอเป็นเลย
#ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …",0
"""1258668257977831424""",งื้ออออ​ คนอย่างมึงนะ ตายให้หนอนแดกหนอนก็ตาย​ #ผู้กองเบนซ์ https://twitter.com/kimtaefilmm/status/1258599445656043521 …,0
"""1258668246611324929""",แบบบไม่ไหวป่ะมึงอ่ะ มึงเป็นอะไรก่อนนนนนนน วางถุงกาวลงก่อน  #ผู้กองเบนซ์,0
"""1258667835137470464""",#ผู้กองเบนซ์ เขาทำธุรกิจอะไรหรอ? นอกจากขายคอร์ส อันนี้อยากรู้จริงๆ เห็นเขาบอกว่าประสบความสำเร็จ มีประสบการณ์,0
"""1258667779785256960""","ของแจกรอบต่อไป อยากได้สกินแคร์หรือกาเป๋าดีคุ้บบ ??? 

ยพท. #dek63 #ผู้กองเบนซ์ #10พฤษภาปิดสถานี #ทีมมก #วารสารมธ #แจกฟรีแค่รีฟอล #แจกฟรีไม่ฟอลได้ไง #แจกของ #แจกของฟรี",0
"""1258666987896442880""",ควย อีดอก #ผู้กองเบนซ์ https://twitter.com/zzikomgnat/status/1258517942909591554 …,0
"""1258666526367903744""",วันนี้เราได้คำจำกัดความใหม่สำหรับคนประเภทเหียกๆแบบนี้ละครับ ใครมาแนวนี้ ก็จะเรียกมึงว่า #ผู้กองเบนซ์,0
"""1258665840486109185""","ผู้ลังคนถามว่าเป็นกะเทยดีบ่ เป็นกะเทยนี่ดี๊ดีเด้อค้าเพราะว่ามันบ่ได้สอบได้คือครู 
ผู้ลังคนถามว่าเป็นง่ายอีกบ่ กะเป็นง่ายอีกเพราะเป็นกะเทยบ่ได้เปิดฝาอิชิตันได้ ฮ่าๆ ตาอยากหัวเนอะคร้า

เป็นไม่เป็นมันแล้วแต่คนหรือป่าว ตุ๊ดกะเทยไม่ใช่เชื้อโรคจะได้ติดกันง่ายๆ 
#อย่าหาทำ #ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …",0
"""1258661498122989568""","เทป พร้อมส่ง
price:35.-(3อัน100.-)
#ตลาดนัดรถไฟbt21 #เครื่องเขียนราคาถูก #Dek64 #dek63 #ผู้กองเบนซ์ #เราไม่ทิ้งกัน #mejimill #preorderpic.twitter.com/kQNhsK2PUp",0
"""1258660809560875008""",ใช้สมองคิดให้เยอะๆเเล้วค่อยพูดให้ได้ก่อนอีเบนซ์ ก่อนจะเสร่อไปสอนคนอื่น #ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …,0
"""1258660348481044481""","ต้องการ ผู้หญิง ผู้ชาย ที่ต้องการลดน้ำหนัก ที่เห็นผมได้จริง มาแจกวิธีลดกันเลยครับ เพียงแค่ เม้น น้ำหนัก/ส่วนสูง ไว้เลยครับ
#หน้ากากลูกโป่งสวรรค์ #นัดเย็ด #ผู้กองเบนซ์ #ลดน้ําหนัก #ลุงตู่ #FreeFireCuteBOYxOhmFluke #คั่นกูEP12 #FaiiBNK48 #GOT7_NOTBYTHEMOON #dek63",0
"""1258659991277322241""",นี่งงมากทำไมมีคนเชื่อ #ผู้กองเบนซ์ ไม่ต้องเอาเนื้อหาแค่บุคลิคภาพก็ไม่ใช่แล้วปะ ล่อกๆแล่กๆขนาดนั้นอะ นี่งงจริงๆนะไม่ได้จะกวน,0
"""1258658938502828032""","ขนมปังเนยหนึบ
 1 ห่อ 49฿ (10ชิ้น++) ร้านเราใช้วัตถุดิบที่มีคุณภาพ ไม่ใส่วัตถุกันเสีย สะอาด ปลอดภัยแน่นอนค่ะ
#หางาน #เราไม่ทิ้งกัน #ทวิตดีคนรีน้อย #โควิดเราต้องรอด #ผู้กองเบนซ์ #วันอะไรกันครับเนี่ย #ทีมมก #รีวิวของกิน #รีวิวขนมpic.twitter.com/Scf1NtxM3s",0
"""1258657894507020288""",ทำไมอีเบ้นใส่ชุดตำรวจได้อะทไม่ได้เป็นตำรวจแล้วไม่ใช่หรอ คอสเพลย์งี้หรอ ผิดกฏหมายแมะ #ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …,0
"""1258656588186808321""",โอ้ยอยากให้อีนี่ดับๆ ไปสักที รำคาญหน้ารำคาญตารำคาญกริยาท่าทางรำคาญน้ำเสียงรำคาญหมดเลยอะ #ผู้กองเบนซ์,0
"""1258655217786093568""","ยัน จ่ายแน่! วันนี้จ่ายเยียวยา11ล้านคน-2.4ล้านคนเคลียร์ครบสัปดาห์หน้า
#เราไม่ทิ้งกัน
#Covid_19
#COVID19
#เตี้ยมช
#ผู้กองเบนซ์
http://www.topicza.com/news107372.html?d=08052020&f=90088 …",0
"""1258654245726781442""",ผู้กองเป็น ค #ผู้กองเบนซ์,0
"""1258654201430728704""",ผู้กองเป็นตุ๊ด #ผู้กองเบนซ์,0
"""1258652023139864576""","ควีนสับแหลก ผู้กองชวนซื้อคอร์สหมื่นสอง ""ไม่เรียนคือควาย"" (คลิป)
#ข่าวจริง #สปริงนิวส์ #Springnews #ผู้กองเบนซ์
https://www.springnews.co.th/social/662140 ",0
"""1258651625733779456""",เป็นอดีตตำรวจ เลยไม่สนใจกฏหมายจราจรเลยหรออีเบนซ์ #ผู้กองเบนซ์ https://twitter.com/A1986LAM/status/1258598212144750592 …,0
"""1258651107259109376""",อันนี้หนักกว่า #ผู้กองเบนซ์ อีกมั้ง ขำ 55555 https://twitter.com/deeppowerdean/status/1258458135011790854 …,0
"""1258650473986355201""",เขาดูเป็นคนพูดกดคนอื่นเพื่อให้ตัวเองดูสูงยังไงไม่รู้คือไม่ได้ตามแต่ยังเอิญมาเห็นคือได้หรอ? #ผู้กองเบนซ์,0
"""1258650455665553410""",โง่ #ผู้กองเบนซ์,0
"""1258650337054871553""",แกว่งเท้าหาเสี้ยนไม่จบไม่สิ้นอีผู้กองเวร #ผู้กองเบนซ์,0
"""1258650019713953792""",ความรับผิดชอบ ทุกคนล้วนมีอยู่ในตัวเอง ไม่ตำเป็นต้องให้ใครมากระตุ้นหรอก โตๆกันแล้ว#สมอง #ความรับผิดชอบ #dek63 #LISAxDOWNY #ผู้กองเบนซ์,0
"""1258649260242821120""",ยกเว้นคนนึง #ผู้กองเบนซ์ คนเหี้ยไรเก่งไปหมดทุกอย่าง https://twitter.com/salmon3016/status/1258432622759276546 …,0
"""1258649105263452161""",ไอเหี้ยเบนซ์ขี้โม้ ทำเก่งใจใหญ่ ที่แท้มึงก็เหยียดคนอื่น  #ผู้กองเบนซ์,0
"""1258648209989095424""","ดราม่าสนั่น ""ผู้กองเบนซ์""บอกผมเกือบเป็นตุ๊ด
 https://www.newtv.co.th/news/55552 
#NEW18 #นิวทีวี #ดราม่า #ผู้กองเบนซ์ #เพศที่สาม",0
"""1258648152996904960""",แนะนำให้เอาเงินส่วนนี้ไปลงคอสสอนภาษา หรือเรียนอื่นๆ หรือเอาไปเปย์ผู้ค่ะ!!! ไม่ก็เอาไปเที่ยวเลยค่ะ หาความสุขให้ตัวเองในที่ที่อยากไป แดกอาหารหรู 1 มื้อเลย ให้ความสุขแก่ตัวเองซะ!!!! #ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …,0
"""1258647217931341825""",มึงสิควาย #ผู้กองเบนซ์ https://twitter.com/queenblackspade/status/1258585028226777093 …,0
"""1258646942210560001""","ตรรกะอะไรของมันตั้งแต่ดูไลฟ์โค้ชมาอีนี่ตรรกะป่วยที่สุด เหยียดนั่นเหยียดนี่ชอบกดคนอื่นให้อยู่ต่ำกว่าตัวเอง เมื่อไหร่คนจะเลิกให้ค่ากับคนแบบนี้กันสักที อีกอย่างลาออกจากราชการไปแล้วแต่กลับยังหากินกับคำนำหน้าว่าผู้กองอยู่ได้ อิเวร
#ผู้กองเบนซ์ https://twitter.com/jamessuomi/status/1258275161414889473 …",0
"""1258646465200570368""","ใครเป็นบ้าง ตะกี้ยืน1 กุไปอาบน้ำมาแป๊บๆ เทรนหาย 
ช่วยด้วย กุโดนไวรัส
#ผู้กองเบนซ์ pic.twitter.com/ks0x5cE1NE",0
"""1258646412910137344""","10ml 250฿ รส แท้แน่นอนค่าาา 
สนใจสอบถามได้เลย 
#ส่งต่อสกินแคร์ #ส่งต่อ #ส่งต่อเสื้อมือสอง
#น้ําหอมแบ่งขาย #น้ําหอมแท้ #ส่งต่อน้ำหอม #รีวิวน้ำหอม #ส่งต่อเครื่องสําอางค์ #ส่งต่อคสอ #HowtoPerfect #ใช้ดีบอกต่อ #เราไม่ทิ้งกัน #COVID19 #วันอะไรกันครับเนี่ย #ผู้กองเบนซ์ #Dak63 https://twitter.com/13imyself/status/1245597220675530752 …",0
"""1258646352415748097""","10ml 250฿ รส แท้แน่นอนค่าาา 
สนใจสอบถามได้เลย 
#ส่งต่อสกินแคร์ #ส่งต่อ #ส่งต่อเสื้อมือสอง
#น้ําหอมแบ่งขาย #น้ําหอมแท้ #ส่งต่อน้ำหอม #รีวิวน้ำหอม #ส่งต่อเครื่องสําอางค์ #ส่งต่อคสอ #HowtoPerfect #ใช้ดีบอกต่อ #เราไม่ทิ้งกัน #COVID19 #วันอะไรกันครับเนี่ย #ผู้กองเบนซ์ #Dak63 https://twitter.com/13imyself/status/1257508223290011648 …",0
